"is_challenger","match_id","game_length","placement","level","last_round","gold_left","n_legend","avg_unit_level","board_cost","match_avg_unit_level","match_avg_board_cost"
"Master/Grandmaster","NA1_4796044225",2182,"2","9",38,1,"3",1.5,52,1.75347222222222,46.5
"Master/Grandmaster","NA1_4796059432",1901,"6","7",28,1,"0",2,42,2.16369047619048,37.875
"Master/Grandmaster","NA1_4796059432",1901,"3","7",31,6,"0",2.14285714285714,28,2.16369047619048,37.875
"Challenger","NA1_4796059432",1901,"1","8",33,53,"0",2.25,47,2.16369047619048,37.875
"Challenger","NA1_4796074397",2006,"4","8",31,0,"0",1.77777777777778,41,1.73412698412698,40.375
"Challenger","NA1_4796074397",2006,"3","8",33,0,"0",1.75,43,1.73412698412698,40.375
"Challenger","NA1_4796074397",2006,"8","8",26,2,"0",1.625,44,1.73412698412698,40.375
"Master/Grandmaster","NA1_4796083939",2275,"2","8",41,1,"3",2.125,45,2.125,45
"Master/Grandmaster","NA1_4796114411",2127,"2","7",34,16,"0",2.42857142857143,43,2.03244047619048,43.625
"Challenger","NA1_4796114411",2127,"8","7",28,10,"0",2.125,44,2.03244047619048,43.625
"Challenger","NA1_4796114411",2127,"7","8",30,2,"0",1.75,41,2.03244047619048,43.625
"Challenger","NA1_4796150643",2347,"5","7",33,0,"0",1.71428571428571,37,1.96428571428571,42.375
"Master/Grandmaster","NA1_4796150643",2347,"2","8",40,1,"0",1.88888888888889,44,1.96428571428571,42.375
"Challenger","NA1_4796150643",2347,"3","8",34,1,"1",1.77777777777778,54,1.96428571428571,42.375
"Challenger","NA1_4796194667",2228,"4","7",31,1,"0",1.71428571428571,41,2.01696428571429,47.375
"Master/Grandmaster","NA1_4796194667",2228,"8","7",27,31,"0",2,50,2.01696428571429,47.375
"Master/Grandmaster","NA1_4796194667",2228,"3","7",33,49,"0",2.57142857142857,46,2.01696428571429,47.375
"Master/Grandmaster","NA1_4796331689",1979,"1","8",35,1,"0",1.75,51,1.75,51
"Challenger","NA1_4796425891",2400,"2","8",41,1,"0",2.5,55,1.89672619047619,41.75
"Challenger","NA1_4796425891",2400,"1","9",41,1,"0",1.9,62,1.89672619047619,41.75
"Master/Grandmaster","NA1_4796425891",2400,"3","8",37,2,"0",2,41,1.89672619047619,41.75
"Challenger","NA1_4796430808",2060,"1","8",35,8,"0",2.125,64,1.84732142857143,46.5
"Challenger","NA1_4796430808",2060,"2","7",35,15,"1",2.42857142857143,35,1.84732142857143,46.5
"Challenger","NA1_4796430808",2060,"7","7",28,2,"0",2,38,1.84732142857143,46.5
"Master/Grandmaster","NA1_4796434292",2020,"2","9",37,0,"0",2,62,2.13095238095238,55.6666666666667
"Master/Grandmaster","NA1_4796434292",2020,"5","7",28,0,"1",2.14285714285714,46,2.13095238095238,55.6666666666667
"Master/Grandmaster","NA1_4796434292",2020,"1","8",37,1,"0",2.25,59,2.13095238095238,55.6666666666667
"Master/Grandmaster","NA1_4796434682",1986,"6","8",27,16,"1",1.375,32,1.96974206349206,40.125
"Master/Grandmaster","NA1_4796434682",1986,"1","9",35,2,"1",2.33333333333333,59,1.96974206349206,40.125
"Challenger","NA1_4796434682",1986,"4","8",33,1,"0",1.875,49,1.96974206349206,40.125
"Master/Grandmaster","NA1_4796440119",2229,"7","8",31,1,"0",1.66666666666667,33,1.88848304473304,41.125
"Challenger","NA1_4796440119",2229,"6","8",33,1,"0",2,26,1.88848304473304,41.125
"Challenger","NA1_4796440119",2229,"2","9",37,0,"1",1.81818181818182,70,1.88848304473304,41.125
"Master/Grandmaster","NA1_4796442983",2223,"2","9",41,1,"0",2,53,1.92857142857143,45.75
"Master/Grandmaster","NA1_4796442983",2223,"3","9",37,0,"1",2.22222222222222,43,1.92857142857143,45.75
"Master/Grandmaster","NA1_4796442983",2223,"4","8",35,0,"1",1.77777777777778,55,1.92857142857143,45.75
"Master/Grandmaster","NA1_4796447130",1985,"5","7",31,1,"0",2.14285714285714,47,2.07142857142857,45.5
"Master/Grandmaster","NA1_4796447130",1985,"7","8",27,0,"0",2,44,2.07142857142857,45.5
"Challenger","NA1_4796447258",2382,"1","9",41,2,"1",1.7,50,1.90719246031746,38.5
"Master/Grandmaster","NA1_4796447258",2382,"2","8",41,1,"0",2.125,51,1.90719246031746,38.5
"Master/Grandmaster","NA1_4796447258",2382,"7","7",26,4,"1",1.71428571428571,34,1.90719246031746,38.5
"Master/Grandmaster","NA1_4796451010",2294,"7","9",31,11,"0",1.77777777777778,44,1.83784722222222,44.25
"Master/Grandmaster","NA1_4796451010",2294,"1","8",40,1,"0",2,45,1.83784722222222,44.25
"Challenger","NA1_4796451010",2294,"3","9",38,1,"0",1.8,50,1.83784722222222,44.25
"Master/Grandmaster","NA1_4796458110",2069,"8","7",27,0,"0",1.85714285714286,40,1.93799603174603,40.75
"Challenger","NA1_4796458110",2069,"3","9",35,5,"1",2,43,1.93799603174603,40.75
"Master/Grandmaster","NA1_4796458110",2069,"1","9",37,1,"1",2.11111111111111,39,1.93799603174603,40.75
"Master/Grandmaster","NA1_4796464741",2030,"3","9",35,0,"0",1.63636363636364,67,1.88832521645022,41.625
"Master/Grandmaster","NA1_4796464741",2030,"2","8",35,3,"0",1.875,40,1.88832521645022,41.625
"Master/Grandmaster","NA1_4796464741",2030,"5","8",30,1,"0",1.875,45,1.88832521645022,41.625
"Master/Grandmaster","NA1_4796468120",2150,"6","7",33,0,"0",2,34,1.80381944444444,39.25
"Challenger","NA1_4796468120",2150,"7","7",31,0,"0",1.57142857142857,32,1.80381944444444,39.25
"Challenger","NA1_4796468120",2150,"5","6",33,0,"0",2.5,31,1.80381944444444,39.25
"Challenger","NA1_4796474640",2526,"5","8",33,1,"0",2,43,2.18630952380952,44.375
"Master/Grandmaster","NA1_4796474640",2526,"7","8",30,6,"0",1.875,41,2.18630952380952,44.375
"Master/Grandmaster","NA1_4796474640",2526,"2","9",42,0,"1",2.22222222222222,58,2.18630952380952,44.375
"Challenger","NA1_4796491582",2186,"1","9",38,7,"1",1.4,50,1.87465277777778,37.75
"Challenger","NA1_4796491582",2186,"2","8",38,0,"1",1.88888888888889,32,1.87465277777778,37.75
"Challenger","NA1_4796491582",2186,"5","8",33,0,"0",1.875,45,1.87465277777778,37.75
"Master/Grandmaster","NA1_4796507594",2159,"8","7",27,2,"1",2,22,1.96676587301587,42.75
"Master/Grandmaster","NA1_4796507594",2159,"5","8",31,1,"0",1.875,45,1.96676587301587,42.75
"Master/Grandmaster","NA1_4796507594",2159,"6","7",30,3,"0",2.42857142857143,36,1.96676587301587,42.75
"Master/Grandmaster","NA1_4796527279",2136,"7","7",30,1,"1",1.71428571428571,38,1.93700396825397,48
"Master/Grandmaster","NA1_4796527279",2136,"3","8",35,0,"0",1.875,45,1.93700396825397,48
"Master/Grandmaster","NA1_4796527279",2136,"4","7",34,1,"0",2,37,1.93700396825397,48
"Challenger","NA1_4796530412",2414,"6","8",30,1,"0",1.77777777777778,43,1.87301587301587,45.625
"Master/Grandmaster","NA1_4796530412",2414,"5","8",35,0,"0",2.25,46,1.87301587301587,45.625
"Master/Grandmaster","NA1_4796530412",2414,"3","9",40,0,"0",1.88888888888889,51,1.87301587301587,45.625
"Master/Grandmaster","NA1_4796580170",2295,"2","9",40,0,"1",2.11111111111111,50,1.84424603174603,42.5
"Challenger","NA1_4796580170",2295,"5","8",30,3,"0",1.55555555555556,47,1.84424603174603,42.5
"Master/Grandmaster","NA1_4796580170",2295,"7","8",27,19,"0",1.55555555555556,37,1.84424603174603,42.5
"Challenger","NA1_4796598025",2418,"8","8",28,1,"0",2.25,41,2.07152777777778,54.875
"Challenger","NA1_4796598025",2418,"5","10",34,2,"0",1.81818181818182,67,2.07152777777778,54.875
"Master/Grandmaster","NA1_4796598025",2418,"7","8",31,1,"0",1.75,46,2.07152777777778,54.875
"Challenger","NA1_4796601935",1952,"6","8",27,1,"0",1.5,42,1.67916666666667,47.25
"Challenger","NA1_4796601935",1952,"1","9",35,29,"0",1.88888888888889,52,1.67916666666667,47.25
"Challenger","NA1_4796601935",1952,"2","9",35,8,"0",1.77777777777778,53,1.67916666666667,47.25
"Master/Grandmaster","NA1_4796604892",2386,"4","8",33,2,"0",1.55555555555556,35,1.74623015873016,39.75
"Challenger","NA1_4796604892",2386,"8","7",24,1,"0",1.71428571428571,29,1.74623015873016,39.75
"Master/Grandmaster","NA1_4796604892",2386,"3","8",33,1,"0",1.875,49,1.74623015873016,39.75
"Challenger","NA1_4796621790",2407,"2","8",41,0,"0",1.875,41,2.04196428571429,39.375
"Master/Grandmaster","NA1_4796621790",2407,"6","8",31,50,"0",1.75,38,2.04196428571429,39.375
"Challenger","NA1_4796621790",2407,"3","8",34,0,"1",2,52,2.04196428571429,39.375
"Master/Grandmaster","NA1_4796636799",2359,"8","8",28,0,"0",1.875,35,1.875,35
"Master/Grandmaster","NA1_4796643328",2094,"5","7",30,36,"0",1.85714285714286,34,1.90228174603175,39.125
"Challenger","NA1_4796643328",2094,"3","7",35,8,"0",2.57142857142857,43,1.90228174603175,39.125
"Challenger","NA1_4796643328",2094,"6","8",30,1,"1",1.75,40,1.90228174603175,39.125
"Master/Grandmaster","NA1_4796645208",2199,"1","9",38,0,"0",1.9,57,1.9,57
"Challenger","NA1_4796686806",2307,"5","8",30,1,"0",1.25,38,1.88040674603175,42.5
"Master/Grandmaster","NA1_4796686806",2307,"3","9",35,0,"0",1.88888888888889,57,1.88040674603175,42.5
"Challenger","NA1_4796686806",2307,"8","6",23,15,"1",2.33333333333333,24,1.88040674603175,42.5
"Master/Grandmaster","NA1_4796694922",2057,"5","8",31,1,"0",1.875,38,1.875,38
"Master/Grandmaster","NA1_4796706188",2136,"8","6",27,0,"0",2.16666666666667,19,1.99206349206349,39.5
"Master/Grandmaster","NA1_4796706188",2136,"4","8",34,3,"0",1.66666666666667,49,1.99206349206349,39.5
"Challenger","NA1_4796706188",2136,"1","9",38,11,"0",1.88888888888889,51,1.99206349206349,39.5
"Challenger","NA1_4796731452",2282,"4","8",33,1,"0",2.25,39,1.97030573593074,50.125
"Master/Grandmaster","NA1_4796731452",2282,"2","8",41,3,"1",2.36363636363636,101,1.97030573593074,50.125
"Master/Grandmaster","NA1_4796731452",2282,"5","8",30,0,"0",1.875,40,1.97030573593074,50.125
"Challenger","NA1_4796739431",2209,"4","9",33,0,"0",1.7,69,1.79568452380952,49.5
"Master/Grandmaster","NA1_4796739431",2209,"7","7",26,0,"0",1.85714285714286,30,1.79568452380952,49.5
"Challenger","NA1_4796739431",2209,"5","7",33,2,"0",2,37,1.79568452380952,49.5
"Challenger","NA1_4796748540",2194,"2","9",38,1,"0",2,41,1.91145833333333,46.125
"Challenger","NA1_4796748540",2194,"8","7",28,7,"1",1.85714285714286,42,1.91145833333333,46.125
"Master/Grandmaster","NA1_4796748540",2194,"5","9",34,0,"0",1.5,53,1.91145833333333,46.125
"Challenger","NA1_4796761723",2053,"4","7",33,1,"1",1.71428571428571,36,1.82018849206349,39.75
"Challenger","NA1_4796761723",2053,"2","8",37,2,"0",2,48,1.82018849206349,39.75
"Master/Grandmaster","NA1_4796761723",2053,"5","8",31,0,"0",1.625,43,1.82018849206349,39.75
"Challenger","NA1_4796773812",2157,"6","7",31,0,"0",1.75,36,1.97361111111111,46.25
"Challenger","NA1_4796773812",2157,"2","8",37,3,"0",2.375,49,1.97361111111111,46.25
"Challenger","NA1_4796773812",2157,"3","8",37,57,"0",1.9,56,1.97361111111111,46.25
"Master/Grandmaster","NA1_4796793346",2168,"5","7",33,2,"0",2.85714285714286,46,2.14285714285714,45.625
"Master/Grandmaster","NA1_4796793346",2168,"4","8",33,0,"1",2,54,2.14285714285714,45.625
"Challenger","NA1_4796793346",2168,"3","9",35,3,"0",2,59,2.14285714285714,45.625
"Challenger","NA1_4796798947",2107,"6","8",28,4,"1",1.875,39,1.76641865079365,39.75
"Challenger","NA1_4796798947",2107,"1","9",37,3,"0",1.7,48,1.76641865079365,39.75
"Challenger","NA1_4796798947",2107,"2","9",37,3,"1",1.6,55,1.76641865079365,39.75
"Challenger","NA1_4796820403",2128,"3","8",38,9,"0",1.875,45,1.87276785714286,40.5
"Challenger","NA1_4796820403",2128,"1","7",38,21,"0",2.42857142857143,43,1.87276785714286,40.5
"Master/Grandmaster","NA1_4796820403",2128,"6","7",30,0,"1",1.5,34,1.87276785714286,40.5
"Challenger","NA1_4796823050",2303,"4","8",33,4,"0",2.25,37,1.984375,46.25
"Master/Grandmaster","NA1_4796823050",2303,"5","8",33,5,"0",1.75,46,1.984375,46.25
"Challenger","NA1_4796823050",2303,"7","8",27,1,"0",1.875,38,1.984375,46.25
"Challenger","NA1_4796830657",2279,"3","8",37,52,"0",1.77777777777778,51,1.79885912698413,43.5
"Challenger","NA1_4796830657",2279,"2","9",40,1,"0",1.77777777777778,57,1.79885912698413,43.5
"Challenger","NA1_4796830657",2279,"8","7",30,1,"1",1.57142857142857,37,1.79885912698413,43.5
"Master/Grandmaster","NA1_4796833384",1934,"7","7",27,0,"1",1.85714285714286,40,1.85714285714286,40
"Challenger","NA1_4796851635",2181,"1","9",38,1,"1",1.5,55,1.70069444444444,44.625
"Challenger","NA1_4796851635",2181,"5","8",31,0,"0",1.875,55,1.70069444444444,44.625
"Challenger","NA1_4796851635",2181,"2","9",38,6,"0",1.66666666666667,57,1.70069444444444,44.625
"Master/Grandmaster","NA1_4796855130",2199,"2","9",37,3,"0",2,48,2.02430555555556,47.25
"Challenger","NA1_4796855130",2199,"1","8",37,1,"0",2.25,53,2.02430555555556,47.25
"Challenger","NA1_4796855130",2199,"5","8",33,2,"0",1.88888888888889,54,2.02430555555556,47.25
"Challenger","NA1_4796868636",2240,"7","7",28,3,"0",1.85714285714286,42,1.80590277777778,46.625
"Challenger","NA1_4796868636",2240,"2","9",40,0,"0",1.7,58,1.80590277777778,46.625
"Master/Grandmaster","NA1_4796868636",2240,"3","8",37,10,"0",1.66666666666667,38,1.80590277777778,46.625
"Master/Grandmaster","NA1_4796872737",2029,"5","8",33,0,"0",1.77777777777778,52,1.87395833333333,53
"Master/Grandmaster","NA1_4796872737",2029,"8","8",26,2,"0",1.625,41,1.87395833333333,53
"Master/Grandmaster","NA1_4796872737",2029,"3","8",34,1,"0",2.22222222222222,50,1.87395833333333,53
"Challenger","NA1_4796887122",1974,"5","8",30,1,"0",1.75,45,1.8672619047619,44.875
"Challenger","NA1_4796887122",1974,"1","9",37,5,"1",1.7,64,1.8672619047619,44.875
"Challenger","NA1_4796887122",1974,"7","7",26,20,"0",1.85714285714286,40,1.8672619047619,44.875
"Challenger","NA1_4796890378",2344,"4","9",35,1,"0",1.4,50,1.73660714285714,43.875
"Challenger","NA1_4796890378",2344,"5","8",34,2,"0",1.625,51,1.73660714285714,43.875
"Challenger","NA1_4796890378",2344,"1","9",41,15,"0",1.6,52,1.73660714285714,43.875
"Master/Grandmaster","NA1_4796907851",2299,"5","8",31,1,"0",1.875,49,2.27633928571429,43.625
"Challenger","NA1_4796907851",2299,"7","8",28,0,"0",1.875,41,2.27633928571429,43.625
"Master/Grandmaster","NA1_4796907851",2299,"3","8",34,11,"0",2.375,43,2.27633928571429,43.625
"Challenger","NA1_4796910879",2324,"6","8",28,0,"1",2.14285714285714,32,1.99503968253968,39.625
"Challenger","NA1_4796910879",2324,"4","8",34,0,"1",1.875,49,1.99503968253968,39.625
"Master/Grandmaster","NA1_4796910879",2324,"1","8",40,50,"1",1.75,54,1.99503968253968,39.625
"Challenger","NA1_4796917213",2184,"5","8",30,4,"0",2.125,51,2.18799603174603,43.75
"Challenger","NA1_4796917213",2184,"4","8",33,1,"0",1.77777777777778,53,2.18799603174603,43.75
"Challenger","NA1_4796917213",2184,"3","8",37,0,"0",2.125,46,2.18799603174603,43.75
"Master/Grandmaster","NA1_4796919135",2256,"4","8",37,0,"0",1.875,49,1.875,49
"Challenger","NA1_4796940444",2027,"8","8",26,0,"0",1.75,34,1.9577876984127,44.375
"Challenger","NA1_4796940444",2027,"3","8",35,0,"0",1.77777777777778,47,1.9577876984127,44.375
"Master/Grandmaster","NA1_4796940444",2027,"4","8",31,0,"0",1.55555555555556,40,1.9577876984127,44.375
"Challenger","NA1_4796977634",2221,"1","9",38,6,"0",1.7,54,1.81800595238095,43
"Challenger","NA1_4796977634",2221,"8","8",28,0,"0",1.375,33,1.81800595238095,43
"Challenger","NA1_4796977634",2221,"3","7",34,3,"1",2.28571428571429,40,1.81800595238095,43
"Master/Grandmaster","NA1_4796988330",2172,"4","7",30,9,"0",1.875,35,1.875,35
"Challenger","NA1_4796996725",2004,"5","8",31,0,"0",1.875,43,2.04241071428571,45.5
"Challenger","NA1_4796996725",2004,"8","8",27,19,"0",1.75,41,2.04241071428571,45.5
"Master/Grandmaster","NA1_4796996725",2004,"2","8",34,0,"1",2,38,2.04241071428571,45.5
"Master/Grandmaster","NA1_4797032604",2357,"7","7",28,48,"0",2.14285714285714,25,1.93923611111111,47.25
"Challenger","NA1_4797032604",2357,"2","9",41,0,"1",1.88888888888889,65,1.93923611111111,47.25
"Challenger","NA1_4797032604",2357,"5","8",33,60,"0",1.875,40,1.93923611111111,47.25
"Challenger","NA1_4797033764",2250,"4","9",34,1,"0",1.77777777777778,56,2.03695436507937,45.375
"Master/Grandmaster","NA1_4797033764",2250,"2","8",40,1,"0",2.25,64,2.03695436507937,45.375
"Challenger","NA1_4797033764",2250,"3","8",34,1,"1",1.875,38,2.03695436507937,45.375
"Master/Grandmaster","NA1_4797036094",2233,"4","8",35,1,"0",2.125,47,2.3125,39
"Master/Grandmaster","NA1_4797036094",2233,"6","6",27,0,"0",2.5,31,2.3125,39
"Master/Grandmaster","NA1_4797067321",2593,"6","7",28,40,"0",1.71428571428571,38,1.75386904761905,44.125
"Challenger","NA1_4797067321",2593,"5","8",30,5,"0",1.75,46,1.75386904761905,44.125
"Challenger","NA1_4797067321",2593,"1","9",42,0,"0",1.9,48,1.75386904761905,44.125
"Master/Grandmaster","NA1_4797073208",2171,"3","7",35,41,"0",2.42857142857143,42,1.91071428571429,40.5
"Challenger","NA1_4797073208",2171,"4","8",33,0,"0",2.375,44,1.91071428571429,40.5
"Master/Grandmaster","NA1_4797073208",2171,"1","8",37,2,"0",1.875,44,1.91071428571429,40.5
"Challenger","NA1_4797079168",2140,"3","8",37,0,"1",1.77777777777778,54,1.86512896825397,47.875
"Challenger","NA1_4797079168",2140,"1","9",38,51,"0",1.8,61,1.86512896825397,47.875
"Challenger","NA1_4797079168",2140,"4","8",35,1,"0",1.88888888888889,51,1.86512896825397,47.875
"Master/Grandmaster","NA1_4797080555",2316,"6","7",31,1,"1",2.11111111111111,59,2.11111111111111,59
"Challenger","NA1_4797088187",2107,"5","9",33,0,"0",1.54545454545455,53,1.86431277056277,42.625
"Challenger","NA1_4797088187",2107,"1","9",37,2,"0",1.33333333333333,63,1.86431277056277,42.625
"Master/Grandmaster","NA1_4797088187",2107,"6","7",33,1,"0",1.85714285714286,41,1.86431277056277,42.625
"Master/Grandmaster","NA1_4797093878",2506,"3","8",38,54,"0",2.25,36,1.92460317460317,42.3333333333333
"Master/Grandmaster","NA1_4797093878",2506,"6","7",31,31,"0",1.85714285714286,43,1.92460317460317,42.3333333333333
"Master/Grandmaster","NA1_4797093878",2506,"4","9",37,0,"0",1.66666666666667,48,1.92460317460317,42.3333333333333
"Master/Grandmaster","NA1_4797104605",1983,"1","9",34,2,"0",1.88888888888889,45,1.69510582010582,41.3333333333333
"Master/Grandmaster","NA1_4797104605",1983,"7","7",26,3,"1",1.57142857142857,34,1.69510582010582,41.3333333333333
"Master/Grandmaster","NA1_4797104605",1983,"4","8",30,0,"1",1.625,45,1.69510582010582,41.3333333333333
"Master/Grandmaster","NA1_4797107014",1967,"3","9",31,3,"1",1.66666666666667,53,1.75622294372294,44.625
"Master/Grandmaster","NA1_4797107014",1967,"7","7",27,1,"0",1.42857142857143,32,1.75622294372294,44.625
"Master/Grandmaster","NA1_4797107014",1967,"6","7",28,3,"0",1.85714285714286,43,1.75622294372294,44.625
"Challenger","NA1_4797110468",2179,"3","9",37,0,"0",1.6,50,1.74434523809524,47.5
"Master/Grandmaster","NA1_4797110468",2179,"5","7",30,0,"0",1.71428571428571,32,1.74434523809524,47.5
"Challenger","NA1_4797110468",2179,"1","9",38,2,"0",2,81,1.74434523809524,47.5
"Challenger","NA1_4797116930",2074,"4","7",31,20,"0",2.14285714285714,35,1.84389880952381,42.625
"Challenger","NA1_4797116930",2074,"7","7",27,3,"0",1.875,31,1.84389880952381,42.625
"Challenger","NA1_4797116930",2074,"5","6",31,24,"0",2.5,32,1.84389880952381,42.625
"Challenger","NA1_4797122489",2102,"5","8",33,0,"0",2.125,32,2.06001984126984,43.75
"Challenger","NA1_4797122489",2102,"2","9",37,3,"0",2,78,2.06001984126984,43.75
"Challenger","NA1_4797122489",2102,"7","7",27,2,"0",2.28571428571429,41,2.06001984126984,43.75
"Master/Grandmaster","NA1_4797127300",2186,"4","8",35,14,"1",2.625,53,2.2,54
"Master/Grandmaster","NA1_4797127300",2186,"5","8",33,8,"0",1.875,51,2.2,54
"Master/Grandmaster","NA1_4797127300",2186,"1","9",37,4,"0",2.1,58,2.2,54
"Master/Grandmaster","NA1_4797151240",2110,"6","8",28,1,"0",2,32,1.83740079365079,40.875
"Challenger","NA1_4797151240",2110,"7","7",26,11,"0",2,33,1.83740079365079,40.875
"Master/Grandmaster","NA1_4797151240",2110,"5","8",30,1,"0",1.55555555555556,45,1.83740079365079,40.875
"Challenger","NA1_4797151887",2202,"3","8",34,4,"0",2.125,41,1.85069444444444,46
"Challenger","NA1_4797151887",2202,"1","9",37,1,"0",2,45,1.85069444444444,46
"Challenger","NA1_4797151887",2202,"5","8",30,2,"0",1.55555555555556,49,1.85069444444444,46
"Challenger","NA1_4797168642",2197,"3","9",37,1,"0",1.5,49,1.77802579365079,39.75
"Master/Grandmaster","NA1_4797168642",2197,"6","8",31,5,"0",2,33,1.77802579365079,39.75
"Challenger","NA1_4797168642",2197,"2","8",38,1,"0",1.5,24,1.77802579365079,39.75
"Master/Grandmaster","NA1_4797175168",1977,"3","8",33,4,"0",1.875,51,1.875,51
"Challenger","NA1_4797177011",2097,"8","7",26,23,"0",1.85714285714286,40,1.94637896825397,44.625
"Challenger","NA1_4797177011",2097,"6","8",33,23,"1",1.75,50,1.94637896825397,44.625
"Master/Grandmaster","NA1_4797177011",2097,"5","8",34,1,"0",1.88888888888889,42,1.94637896825397,44.625
"Master/Grandmaster","NA1_4797202750",2084,"4","8",33,0,"1",1.625,47,1.74107142857143,41.5
"Master/Grandmaster","NA1_4797202750",2084,"8","7",20,11,"0",1.85714285714286,36,1.74107142857143,41.5
"Challenger","NA1_4797204869",2169,"8","7",24,1,"0",1.42857142857143,32,2.01051587301587,43.75
"Challenger","NA1_4797204869",2169,"2","9",38,3,"0",2.1,65,2.01051587301587,43.75
"Master/Grandmaster","NA1_4797204869",2169,"1","9",38,2,"1",2.22222222222222,50,2.01051587301587,43.75
"Master/Grandmaster","NA1_4797207275",2100,"2","9",38,9,"0",1.77777777777778,53,1.87375992063492,45.25
"Challenger","NA1_4797207275",2100,"6","7",28,38,"0",1.625,42,1.87375992063492,45.25
"Challenger","NA1_4797207275",2100,"4","8",35,1,"0",1.66666666666667,44,1.87375992063492,45.25
"Challenger","NA1_4797219026",2053,"6","7",27,18,"1",2.42857142857143,36,1.93829365079365,48.875
"Challenger","NA1_4797219026",2053,"3","9",34,0,"1",1.88888888888889,56,1.93829365079365,48.875
"Challenger","NA1_4797219026",2053,"1","8",35,3,"0",2.125,47,1.93829365079365,48.875
"Master/Grandmaster","NA1_4797238018",2159,"8","7",27,0,"0",1.75,42,1.81786616161616,45.125
"Challenger","NA1_4797238018",2159,"2","9",37,1,"0",1.63636363636364,68,1.81786616161616,45.125
"Challenger","NA1_4797238018",2159,"1","9",37,5,"0",1.54545454545455,59,1.81786616161616,45.125
"Master/Grandmaster","NA1_4797251592",2008,"2","9",37,1,"0",2.33333333333333,56,2.33333333333333,56
"Master/Grandmaster","NA1_4797252521",2436,"6","7",30,20,"0",2.14285714285714,25,1.99875992063492,42.5
"Challenger","NA1_4797252521",2436,"4","8",33,2,"0",1.75,51,1.99875992063492,42.5
"Challenger","NA1_4797252521",2436,"5","7",31,14,"1",2.14285714285714,36,1.99875992063492,42.5
"Master/Grandmaster","NA1_4797261792",2293,"5","8",34,8,"0",2.125,36,1.93040674603175,45.75
"Challenger","NA1_4797261792",2293,"4","8",35,7,"1",1.75,43,1.93040674603175,45.75
"Challenger","NA1_4797261792",2293,"2","8",40,64,"0",2.5,45,1.93040674603175,45.75
"Master/Grandmaster","NA1_4797270191",2245,"4","8",28,0,"0",1.625,37,1.80119047619048,38.75
"Challenger","NA1_4797270191",2245,"7","7",21,7,"0",2.14285714285714,32,1.80119047619048,38.75
"Master/Grandmaster","NA1_4797270191",2245,"3","7",35,40,"0",2.42857142857143,42,1.80119047619048,38.75
"Master/Grandmaster","NA1_4797300287",1975,"3","8",34,0,"1",1.77777777777778,42,1.9296626984127,40.875
"Challenger","NA1_4797300287",1975,"7","6",28,0,"1",2.16666666666667,33,1.9296626984127,40.875
"Master/Grandmaster","NA1_4797300287",1975,"5","7",31,1,"0",2,34,1.9296626984127,40.875
"Challenger","NA1_4797318886",2320,"1","9",40,4,"1",1.8,54,1.90119047619048,45.75
"Challenger","NA1_4797318886",2320,"3","7",35,2,"1",2.28571428571429,39,1.90119047619048,45.75
"Master/Grandmaster","NA1_4797318886",2320,"8","9",26,0,"0",1.6,53,1.90119047619048,45.75
"Master/Grandmaster","NA1_4797320290",2046,"6","7",30,14,"0",2.28571428571429,47,2.1108630952381,43.625
"Challenger","NA1_4797320290",2046,"1","8",36,14,"0",2.33333333333333,51,2.1108630952381,43.625
"Master/Grandmaster","NA1_4797320290",2046,"4","8",34,1,"1",2.125,33,2.1108630952381,43.625
"Master/Grandmaster","NA1_4797329012",1941,"7","8",26,49,"0",1.625,34,1.85535714285714,44.25
"Master/Grandmaster","NA1_4797329012",1941,"5","8",28,0,"0",1.625,33,1.85535714285714,44.25
"Master/Grandmaster","NA1_4797329012",1941,"3","7",33,0,"0",2.42857142857143,43,1.85535714285714,44.25
"Challenger","NA1_4797355585",1985,"3","7",35,1,"1",2.42857142857143,46,2.09726731601732,49.25
"Master/Grandmaster","NA1_4797355585",1985,"2","10",35,1,"0",1.90909090909091,87,2.09726731601732,49.25
"Challenger","NA1_4797355585",1985,"4","8",31,1,"0",2.25,27,2.09726731601732,49.25
"Master/Grandmaster","NA1_4797364409",2023,"1","9",37,2,"0",2,88,1.84007936507936,60
"Master/Grandmaster","NA1_4797364409",2023,"2","9",37,0,"0",1.9,69,1.84007936507936,60
"Master/Grandmaster","NA1_4797364409",2023,"3","8",33,0,"1",1.88888888888889,46,1.84007936507936,60
"Master/Grandmaster","NA1_4797368417",1960,"3","7",33,1,"1",2,42,1.70274621212121,43
"Master/Grandmaster","NA1_4797368417",1960,"2","9",35,1,"0",1.81818181818182,62,1.70274621212121,43
"Challenger","NA1_4797368417",1960,"1","9",35,1,"0",1.54545454545455,47,1.70274621212121,43
"Master/Grandmaster","NA1_4797369485",2049,"8","9",27,0,"1",1.55555555555556,38,1.85744047619048,52.5
"Challenger","NA1_4797369485",2049,"7","8",30,2,"0",1.875,44,1.85744047619048,52.5
"Challenger","NA1_4797369485",2049,"1","9",38,52,"0",2.11111111111111,81,1.85744047619048,52.5
"Challenger","NA1_4797380744",1970,"5","7",28,28,"0",2,32,2.03338293650794,44.125
"Challenger","NA1_4797380744",1970,"8","6",23,2,"1",2.5,39,2.03338293650794,44.125
"Master/Grandmaster","NA1_4797380744",1970,"4","8",30,0,"1",1.875,41,2.03338293650794,44.125
